# Final state angular momentum:   1
# Broadening parameter (in eV):    1.000
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
   22.07207207    0.02345899
   22.11211211    0.02336013
   22.15215215    0.02323776
   22.19219219    0.02309431
   22.23223223    0.02293276
   22.27227227    0.02275642
   22.31231231    0.02256889
   22.35235235    0.02237386
   22.39239239    0.02217504
   22.43243243    0.02197606
   22.47247247    0.02178034
   22.51251251    0.02159105
   22.55255255    0.02141107
   22.59259259    0.02124294
   22.63263263    0.02108881
   22.67267267    0.02095049
   22.71271271    0.02082938
   22.75275275    0.02072652
   22.79279279    0.02064256
   22.83283283    0.02057782
   22.87287287    0.02053220
   22.91291291    0.02050531
   22.95295295    0.02049636
   22.99299299    0.02050426
   23.03303303    0.02052758
   23.07307307    0.02056458
   23.11311311    0.02061323
   23.15315315    0.02067125
   23.19319319    0.02073613
   23.23323323    0.02080520
   23.27327327    0.02087568
   23.31331331    0.02094476
   23.35335335    0.02100968
   23.39339339    0.02106786
   23.43343343    0.02111693
   23.47347347    0.02115488
   23.51351351    0.02118012
   23.55355355    0.02119155
   23.59359359    0.02118862
   23.63363363    0.02117135
   23.67367367    0.02114033
   23.71371371    0.02109669
   23.75375375    0.02104204
   23.79379379    0.02097842
   23.83383383    0.02090818
   23.87387387    0.02083392
   23.91391391    0.02075835
   23.95395395    0.02068425
   23.99399399    0.02061432
   24.03403403    0.02055115
   24.07407407    0.02049715
   24.11411411    0.02045447
   24.15415415    0.02042498
   24.19419419    0.02041022
   24.23423423    0.02041142
   24.27427427    0.02042941
   24.31431431    0.02046467
   24.35435435    0.02051730
   24.39439439    0.02058698
   24.43443443    0.02067301
   24.47447447    0.02077428
   24.51451451    0.02088927
   24.55455455    0.02101608
   24.59459459    0.02115239
   24.63463463    0.02129553
   24.67467467    0.02144250
   24.71471471    0.02159000
   24.75475475    0.02173451
   24.79479479    0.02187239
   24.83483483    0.02199994
   24.87487487    0.02211352
   24.91491491    0.02220973
   24.95495495    0.02228544
   24.99499499    0.02233800
   25.03503504    0.02236531
   25.07507508    0.02236591
   25.11511512    0.02233907
   25.15515516    0.02228482
   25.19519520    0.02220392
   25.23523524    0.02209784
   25.27527528    0.02196871
   25.31531532    0.02181920
   25.35535536    0.02165242
   25.39539540    0.02147180
   25.43543544    0.02128095
   25.47547548    0.02108356
   25.51551552    0.02088329
   25.55555556    0.02068368
   25.59559560    0.02048807
   25.63563564    0.02029954
   25.67567568    0.02012090
   25.71571572    0.01995461
   25.75575576    0.01980285
   25.79579580    0.01966743
   25.83583584    0.01954985
   25.87587588    0.01945129
   25.91591592    0.01937262
   25.95595596    0.01931441
   25.99599600    0.01927693
   26.03603604    0.01926018
   26.07607608    0.01926386
   26.11611612    0.01928738
   26.15615616    0.01932989
   26.19619620    0.01939022
   26.23623624    0.01946691
   26.27627628    0.01955823
   26.31631632    0.01966212
   26.35635636    0.01977625
   26.39639640    0.01989802
   26.43643644    0.02002457
   26.47647648    0.02015286
   26.51651652    0.02027969
   26.55655656    0.02040178
   26.59659660    0.02051587
   26.63663664    0.02061880
   26.67667668    0.02070761
   26.71671672    0.02077968
   26.75675676    0.02083280
   26.79679680    0.02086528
   26.83683684    0.02087601
   26.87687688    0.02086454
   26.91691692    0.02083105
   26.95695696    0.02077639
   26.99699700    0.02070200
   27.03703704    0.02060989
   27.07707708    0.02050249
   27.11711712    0.02038262
   27.15715716    0.02025331
   27.19719720    0.02011775
   27.23723724    0.01997917
   27.27727728    0.01984074
   27.31731732    0.01970548
   27.35735736    0.01957625
   27.39739740    0.01945564
   27.43743744    0.01934599
   27.47747748    0.01924931
   27.51751752    0.01916733
   27.55755756    0.01910144
